timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-02-13T00:00:00.000Z";"2023-02-13T23:59:59.999Z";"2023-02-13T13:04:00.000Z";"2023-02-13T09:26:00.000Z";72.491376949;78.0493495188;69.3140561478;76.7824159685;231080521.8970873;1087529861.8040452;"2023-02-13T23:59:59.999Z"
"2023-02-12T00:00:00.000Z";"2023-02-12T23:59:59.999Z";"2023-02-12T17:12:00.000Z";"2023-02-12T22:10:00.000Z";74.2903154911;75.1019447988;71.852981207;72.4971009544;50767332.00978382;1020656313.7463621;"2023-02-12T23:59:59.999Z"
"2023-02-11T00:00:00.000Z";"2023-02-11T23:59:59.999Z";"2023-02-11T23:58:00.000Z";"2023-02-11T07:37:00.000Z";73.7039750889;74.3003005362;72.8958581849;74.2899219741;45494650.74153013;1046982177.1760026;"2023-02-11T23:59:59.999Z"
"2023-02-10T00:00:00.000Z";"2023-02-10T23:59:59.999Z";"2023-02-10T20:19:00.000Z";"2023-02-10T05:39:00.000Z";72.4116348101;75.1053486193;71.9478371924;73.714452213;93582011.81768762;1033946244.2618792;"2023-02-10T23:59:59.999Z"
"2023-02-09T00:00:00.000Z";"2023-02-09T23:59:59.999Z";"2023-02-09T14:16:00.000Z";"2023-02-09T22:58:00.000Z";81.1394736801;82.7176579724;72.0147967507;72.3932748402;196129107.6160262;1022539072.7379507;"2023-02-09T23:59:59.999Z"
"2023-02-08T00:00:00.000Z";"2023-02-08T23:59:59.999Z";"2023-02-08T12:50:00.000Z";"2023-02-08T16:28:00.000Z";82.7674317532;83.7490122425;79.3934671295;81.1231084644;81625463.92273167;1141657916.5190668;"2023-02-08T23:59:59.999Z"
"2023-02-07T00:00:00.000Z";"2023-02-07T23:59:59.999Z";"2023-02-07T23:34:00.000Z";"2023-02-07T00:04:00.000Z";78.4171621124;82.9887870829;78.3457868463;82.7857976149;72984890.81138249;1166875188.1108353;"2023-02-07T23:59:59.999Z"
"2023-02-06T00:00:00.000Z";"2023-02-06T23:59:59.999Z";"2023-02-06T16:05:00.000Z";"2023-02-06T23:22:00.000Z";79.3782090415;81.6120989236;78.0455917571;78.4209839294;54129736.12117725;1099047761.7407913;"2023-02-06T23:59:59.999Z"
"2023-02-05T00:00:00.000Z";"2023-02-05T23:59:59.999Z";"2023-02-05T08:43:00.000Z";"2023-02-05T17:52:00.000Z";82.0998640475;82.2665776111;77.6888551525;79.3813027934;70059422.36398314;1116447448.3385231;"2023-02-05T23:59:59.999Z"
"2023-02-04T00:00:00.000Z";"2023-02-04T23:59:59.999Z";"2023-02-04T00:46:00.000Z";"2023-02-04T23:52:00.000Z";84.0092435949;84.8972744204;81.9838266453;82.0883151729;72808911.02957073;1157511812.1742432;"2023-02-04T23:59:59.999Z"
"2023-02-03T00:00:00.000Z";"2023-02-03T23:59:59.999Z";"2023-02-03T18:25:00.000Z";"2023-02-03T00:40:00.000Z";80.8822793991;86.7010942369;80.4960828622;83.937009186;124623084.50303844;1172186663.5538828;"2023-02-03T23:59:59.999Z"
"2023-02-02T00:00:00.000Z";"2023-02-02T23:59:59.999Z";"2023-02-02T18:51:00.000Z";"2023-02-02T23:58:00.000Z";80.1337194365;85.2409500621;80.1337194365;80.8794870262;136684581.6603274;1128659720.6383624;"2023-02-02T23:59:59.999Z"
"2023-02-01T00:00:00.000Z";"2023-02-01T23:59:59.999Z";"2023-02-01T23:59:00.000Z";"2023-02-01T09:12:00.000Z";76.4417787552;80.151820081;73.9889484135;80.151820081;88401228.01442324;1145417482.4597306;"2023-02-01T23:59:59.999Z"
"2023-01-31T00:00:00.000Z";"2023-01-31T23:59:59.999Z";"2023-01-31T16:40:00.000Z";"2023-01-31T07:04:00.000Z";74.702613759;76.6506081478;74.2589046357;76.4399045605;61056041.5445675;1078302537.0308802;"2023-01-31T23:59:59.999Z"
"2023-01-30T00:00:00.000Z";"2023-01-30T23:59:59.999Z";"2023-01-30T01:05:00.000Z";"2023-01-30T20:50:00.000Z";80.7470478335;81.0864947907;73.6804696012;74.6921548527;83894958.26007701;1050567607.4962711;"2023-01-30T23:59:59.999Z"
"2023-01-29T00:00:00.000Z";"2023-01-29T23:59:59.999Z";"2023-01-29T20:41:00.000Z";"2023-01-29T00:22:00.000Z";77.4724529936;81.3214654711;76.9472692383;80.7560013914;77133732.89365913;1138049249.8122654;"2023-01-29T23:59:59.999Z"
"2023-01-28T00:00:00.000Z";"2023-01-28T23:59:59.999Z";"2023-01-28T01:22:00.000Z";"2023-01-28T23:05:00.000Z";80.1617020809;81.0031560591;76.8800868658;77.4598879494;77279992.33520722;1091756818.0581884;"2023-01-28T23:59:59.999Z"
"2023-01-27T00:00:00.000Z";"2023-01-27T23:59:59.999Z";"2023-01-27T00:12:00.000Z";"2023-01-27T22:52:00.000Z";81.6781340787;82.0622657438;79.09321207;80.1543430806;92837500.07359955;1127363560.7407296;"2023-01-27T23:59:59.999Z"
"2023-01-26T00:00:00.000Z";"2023-01-26T23:59:59.999Z";"2023-01-26T15:20:00.000Z";"2023-01-26T08:41:00.000Z";78.5320021676;82.3393065483;78.1543715572;81.6853217698;123795504.8285221;1148298824.6899602;"2023-01-26T23:59:59.999Z"
"2023-01-25T00:00:00.000Z";"2023-01-25T23:59:59.999Z";"2023-01-25T22:10:00.000Z";"2023-01-25T01:31:00.000Z";73.4089690447;79.9482073997;72.1459914293;78.5556779363;105384515.74929824;1110257150.6052508;"2023-01-25T23:59:59.999Z"
"2023-01-24T00:00:00.000Z";"2023-01-24T23:59:59.999Z";"2023-01-24T03:58:00.000Z";"2023-01-24T23:24:00.000Z";79.6352192218;81.233795664;72.8979913145;73.4094033994;98368761.87588523;1036328163.8230206;"2023-01-24T23:59:59.999Z"
"2023-01-23T00:00:00.000Z";"2023-01-23T23:59:59.999Z";"2023-01-23T11:22:00.000Z";"2023-01-23T00:01:00.000Z";78.6431974084;82.1705480338;78.5864093083;79.655657945;104276653.32157747;1123338448.2869751;"2023-01-23T23:59:59.999Z"
"2023-01-22T00:00:00.000Z";"2023-01-22T23:59:59.999Z";"2023-01-22T15:13:00.000Z";"2023-01-22T03:49:00.000Z";77.7521813392;82.5485328724;77.1030144436;78.6409360387;114334987.37729768;1106972534.1817462;"2023-01-22T23:59:59.999Z"
"2023-01-21T00:00:00.000Z";"2023-01-21T23:59:59.999Z";"2023-01-21T10:25:00.000Z";"2023-01-21T23:55:00.000Z";80.6775306241;81.7406972607;77.6815754403;77.7542237895;101736182.71864595;1095877958.7122014;"2023-01-21T23:59:59.999Z"
"2023-01-20T00:00:00.000Z";"2023-01-20T23:59:59.999Z";"2023-01-20T23:53:00.000Z";"2023-01-20T06:23:00.000Z";75.0526344613;80.7887926871;73.8122150726;80.6732549458;106255430.09590909;1141473438.3467112;"2023-01-20T23:59:59.999Z"
"2023-01-19T00:00:00.000Z";"2023-01-19T23:59:59.999Z";"2023-01-19T04:39:00.000Z";"2023-01-19T17:55:00.000Z";76.1373728701;77.1923117928;72.1726750437;75.0580395596;102892871.26099283;1061294609.1000018;"2023-01-19T23:59:59.999Z"
"2023-01-18T00:00:00.000Z";"2023-01-18T23:59:59.999Z";"2023-01-18T14:52:00.000Z";"2023-01-18T16:49:00.000Z";79.2015018454;81.7978604818;72.6412375049;76.1636619543;194562102.6771487;1074228296.8201563;"2023-01-18T23:59:59.999Z"
"2023-01-17T00:00:00.000Z";"2023-01-17T23:59:59.999Z";"2023-01-17T14:55:00.000Z";"2023-01-17T01:25:00.000Z";74.2346049992;83.3354801549;73.4628431218;79.2171927311;237185979.71780452;1112090347.4006922;"2023-01-17T23:59:59.999Z"
"2023-01-16T00:00:00.000Z";"2023-01-16T23:59:59.999Z";"2023-01-16T06:04:00.000Z";"2023-01-16T15:16:00.000Z";73.0283186556;75.8359025413;71.140807394;74.2209692379;117812407.69784777;1046856753.8123904;"2023-01-16T23:59:59.999Z"
"2023-01-15T00:00:00.000Z";"2023-01-15T23:59:59.999Z";"2023-01-15T15:22:00.000Z";"2023-01-15T09:13:00.000Z";69.9454422292;76.1260795045;67.3585765077;73.0379576801;176270741.73413792;1027367290.7932851;"2023-01-15T23:59:59.999Z"
"2023-01-14T00:00:00.000Z";"2023-01-14T23:59:59.999Z";"2023-01-14T07:01:00.000Z";"2023-01-14T00:02:00.000Z";65.6802812046;73.8641996548;65.6661917604;69.9465851825;178470488.8182721;985498120.4777054;"2023-01-14T23:59:59.999Z"
"2023-01-13T00:00:00.000Z";"2023-01-13T23:59:59.999Z";"2023-01-13T21:58:00.000Z";"2023-01-13T01:37:00.000Z";62.4828915781;67.0656543891;61.7180325969;65.6814913812;93500549.31343009;924520336.7136642;"2023-01-13T23:59:59.999Z"
"2023-01-12T00:00:00.000Z";"2023-01-12T23:59:59.999Z";"2023-01-12T21:40:00.000Z";"2023-01-12T00:28:00.000Z";59.6054485671;63.0792431822;59.0882799799;62.4878238796;142161878.8345385;888362315.594615;"2023-01-12T23:59:59.999Z"
"2023-01-11T00:00:00.000Z";"2023-01-11T23:59:59.999Z";"2023-01-11T23:53:00.000Z";"2023-01-11T17:01:00.000Z";57.5805354851;59.7244245564;56.0320098961;59.6144499152;52378901.0150295;842280749.2818159;"2023-01-11T23:59:59.999Z"
"2023-01-10T00:00:00.000Z";"2023-01-10T23:59:59.999Z";"2023-01-10T19:52:00.000Z";"2023-01-10T02:43:00.000Z";57.0586238753;58.3443650124;55.9326508524;57.5898881067;56927440.827237956;812069882.2182257;"2023-01-10T23:59:59.999Z"
"2023-01-09T00:00:00.000Z";"2023-01-09T23:59:59.999Z";"2023-01-09T17:23:00.000Z";"2023-01-09T00:25:00.000Z";55.6107283057;58.5144689714;55.4895196938;57.0832811573;80648413.55129392;809744800.446298;"2023-01-09T23:59:59.999Z"
"2023-01-08T00:00:00.000Z";"2023-01-08T23:59:59.999Z";"2023-01-08T23:58:00.000Z";"2023-01-08T00:43:00.000Z";52.556577942;55.6573436653;52.1913536298;55.618005526;58200697.57754245;783793472.9004301;"2023-01-08T23:59:59.999Z"
"2023-01-07T00:00:00.000Z";"2023-01-07T23:59:59.999Z";"2023-01-07T02:07:00.000Z";"2023-01-07T12:42:00.000Z";52.9386165273;53.1415582765;52.3472605006;52.560057678;30482046.372415066;740716898.0594916;"2023-01-07T23:59:59.999Z"
"2023-01-06T00:00:00.000Z";"2023-01-06T23:59:59.999Z";"2023-01-06T23:20:00.000Z";"2023-01-06T13:12:00.000Z";52.6438837098;53.1331342524;51.6049447145;52.9415492;39609784.00490815;756223313.6616377;"2023-01-06T23:59:59.999Z"
"2023-01-05T00:00:00.000Z";"2023-01-05T23:59:59.999Z";"2023-01-05T00:21:00.000Z";"2023-01-05T14:49:00.000Z";53.53835306;53.5553233733;52.1833982703;52.6433911715;38963890.83996753;735993466.7942626;"2023-01-05T23:59:59.999Z"
"2023-01-04T00:00:00.000Z";"2023-01-04T23:59:59.999Z";"2023-01-04T14:08:00.000Z";"2023-01-04T00:54:00.000Z";50.295235368;54.1810285005;49.8821100942;53.5432260855;74057362.04079197;758932715.3617718;"2023-01-04T23:59:59.999Z"
"2023-01-03T00:00:00.000Z";"2023-01-03T23:59:59.999Z";"2023-01-03T14:44:00.000Z";"2023-01-03T18:10:00.000Z";49.7116962016;50.3988812783;49.49995539;50.2973425605;30872663.168202598;700126021.1471738;"2023-01-03T23:59:59.999Z"
"2023-01-02T00:00:00.000Z";"2023-01-02T23:59:59.999Z";"2023-01-02T22:02:00.000Z";"2023-01-02T01:19:00.000Z";48.6210065986;50.509795646;48.1117122645;49.7186946192;37982448.44292319;698762766.967767;"2023-01-02T23:59:59.999Z"
"2023-01-01T00:00:00.000Z";"2023-01-01T23:59:59.999Z";"2023-01-01T20:43:00.000Z";"2023-01-01T05:14:00.000Z";48.4582026348;48.8950961715;47.8151261468;48.6126817041;25620860.500104554;683813271.8259387;"2023-01-01T23:59:59.999Z"
"2022-12-31T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-31T14:32:00.000Z";"2022-12-31T00:45:00.000Z";48.9701715444;49.6569017871;48.3332475645;48.4586387327;37363010.256019324;682961102.0704156;"2022-12-31T23:59:59.999Z"
"2022-12-30T00:00:00.000Z";"2022-12-30T23:59:59.999Z";"2022-12-30T00:43:00.000Z";"2022-12-30T16:26:00.000Z";51.1580016667;51.2289714515;48.3991610322;48.9612866912;51797414.87714821;694264715.056013;"2022-12-30T23:59:59.999Z"
"2022-12-29T00:00:00.000Z";"2022-12-29T23:59:59.999Z";"2022-12-29T15:09:00.000Z";"2022-12-29T00:34:00.000Z";50.5644666146;51.5279370693;50.467820006;51.1612629729;38388368.232991725;723173147.6579307;"2022-12-29T23:59:59.999Z"
"2022-12-28T00:00:00.000Z";"2022-12-28T23:59:59.999Z";"2022-12-28T00:07:00.000Z";"2022-12-28T22:24:00.000Z";53.9370052799;54.1996018684;50.3601736309;50.5671388193;44561146.22113283;712116136.568914;"2022-12-28T23:59:59.999Z"
"2022-12-27T00:00:00.000Z";"2022-12-27T23:59:59.999Z";"2022-12-27T12:35:00.000Z";"2022-12-27T03:44:00.000Z";52.5762889047;54.5837202446;52.1763349743;53.9346639666;46656367.973437555;759925645.8349302;"2022-12-27T23:59:59.999Z"
"2022-12-26T00:00:00.000Z";"2022-12-26T23:59:59.999Z";"2022-12-26T23:56:00.000Z";"2022-12-26T00:31:00.000Z";51.2755477717;52.6173475339;51.0464386486;52.5753853822;32633529.03019586;742245542.0245275;"2022-12-26T23:59:59.999Z"
"2022-12-25T00:00:00.000Z";"2022-12-25T23:59:59.999Z";"2022-12-25T09:13:00.000Z";"2022-12-25T19:27:00.000Z";51.0631254791;51.9061863188;50.8286531881;51.2685520184;33833901.18680071;719411160.3883256;"2022-12-25T23:59:59.999Z"
"2022-12-24T00:00:00.000Z";"2022-12-24T23:59:59.999Z";"2022-12-24T19:25:00.000Z";"2022-12-24T10:02:00.000Z";51.1210900116;51.2780856447;50.8712548613;51.0640298528;21777657.36790055;719664418.6658988;"2022-12-24T23:59:59.999Z"
"2022-12-23T00:00:00.000Z";"2022-12-23T23:59:59.999Z";"2022-12-23T03:17:00.000Z";"2022-12-23T22:44:00.000Z";52.4540912715;52.8245431964;50.9867023367;51.1243383454;30317269.33987462;724974346.894782;"2022-12-23T23:59:59.999Z"
"2022-12-22T00:00:00.000Z";"2022-12-22T23:59:59.999Z";"2022-12-22T01:04:00.000Z";"2022-12-22T18:10:00.000Z";52.7778483578;52.8126132658;50.8137176664;52.451296785;32445001.217675906;738719578.9148316;"2022-12-22T23:59:59.999Z"
"2022-12-21T00:00:00.000Z";"2022-12-21T23:59:59.999Z";"2022-12-21T16:06:00.000Z";"2022-12-21T03:16:00.000Z";52.4869495472;53.0992149671;51.6361498635;52.7840436368;34651607.30803846;742689882.0015452;"2022-12-21T23:59:59.999Z"
"2022-12-20T00:00:00.000Z";"2022-12-20T23:59:59.999Z";"2022-12-20T09:01:00.000Z";"2022-12-20T00:16:00.000Z";50.6295749427;52.8158905666;50.3664977516;52.48730869;42472294.3156029;740631774.6201955;"2022-12-20T23:59:59.999Z"
"2022-12-19T00:00:00.000Z";"2022-12-19T23:59:59.999Z";"2022-12-19T01:29:00.000Z";"2022-12-19T22:38:00.000Z";52.754230664;53.2592285699;50.2460502231;50.629788461;36389308.37743783;715407976.4427531;"2022-12-19T23:59:59.999Z"
"2022-12-18T00:00:00.000Z";"2022-12-18T23:59:59.999Z";"2022-12-18T20:07:00.000Z";"2022-12-18T09:43:00.000Z";52.4564644377;53.1503966178;51.932475023;52.7511087386;25047213.348787773;742731205.2596362;"2022-12-18T23:59:59.999Z"
"2022-12-17T00:00:00.000Z";"2022-12-17T23:59:59.999Z";"2022-12-17T23:53:00.000Z";"2022-12-17T02:30:00.000Z";51.7242070158;52.5160155505;50.3189151405;52.4590264188;40667589.124408044;739083314.754928;"2022-12-17T23:59:59.999Z"
"2022-12-16T00:00:00.000Z";"2022-12-16T23:59:59.999Z";"2022-12-16T00:54:00.000Z";"2022-12-16T23:35:00.000Z";57.2164424201;57.4389825961;51.3614717561;51.7325052461;54230809.22738631;726271395.9662436;"2022-12-16T23:59:59.999Z"
"2022-12-15T00:00:00.000Z";"2022-12-15T23:59:59.999Z";"2022-12-15T08:13:00.000Z";"2022-12-15T23:41:00.000Z";58.5988382522;59.1135423792;57.0646937875;57.2126195457;42501486.899645455;803483692.1428193;"2022-12-15T23:59:59.999Z"
"2022-12-14T00:00:00.000Z";"2022-12-14T23:59:59.999Z";"2022-12-14T18:59:00.000Z";"2022-12-14T19:38:00.000Z";58.2474597322;59.3242054551;58.1443471311;58.6005950744;47820084.93474793;829890073.2725819;"2022-12-14T23:59:59.999Z"
"2022-12-13T00:00:00.000Z";"2022-12-13T23:59:59.999Z";"2022-12-13T14:26:00.000Z";"2022-12-13T07:28:00.000Z";57.0126607246;59.5314215781;55.3433001681;58.2364413338;64371304.54457288;827199676.0274633;"2022-12-13T23:59:59.999Z"
"2022-12-12T00:00:00.000Z";"2022-12-12T23:59:59.999Z";"2022-12-12T22:05:00.000Z";"2022-12-12T03:58:00.000Z";56.7935157372;57.6542660682;55.7768019326;57.0169097386;41330853.29159611;805106332.6813426;"2022-12-12T23:59:59.999Z"
"2022-12-11T00:00:00.000Z";"2022-12-11T23:59:59.999Z";"2022-12-11T08:03:00.000Z";"2022-12-11T23:40:00.000Z";58.199763501;58.3601642442;56.6699251075;56.7969887769;28396612.992659718;798898802.1389235;"2022-12-11T23:59:59.999Z"
"2022-12-10T00:00:00.000Z";"2022-12-10T23:59:59.999Z";"2022-12-10T16:04:00.000Z";"2022-12-10T23:51:00.000Z";58.2563452204;58.768080327;58.1558347801;58.1981106301;25476002.974373363;819786490.9554013;"2022-12-10T23:59:59.999Z"
"2022-12-09T00:00:00.000Z";"2022-12-09T23:59:59.999Z";"2022-12-09T07:46:00.000Z";"2022-12-09T22:59:00.000Z";59.5680674678;59.8700643927;58.0437624676;58.2509755844;52677311.14225662;820247821.7336906;"2022-12-09T23:59:59.999Z"
"2022-12-08T00:00:00.000Z";"2022-12-08T23:59:59.999Z";"2022-12-08T20:21:00.000Z";"2022-12-08T11:48:00.000Z";58.3602263487;60.0308936929;57.7775411274;59.5723140072;42571657.9765737;843052252.1457726;"2022-12-08T23:59:59.999Z"
"2022-12-07T00:00:00.000Z";"2022-12-07T23:59:59.999Z";"2022-12-07T00:42:00.000Z";"2022-12-07T22:38:00.000Z";61.1017316935;61.1683624772;57.7591439187;58.3588487071;55875498.408587284;825953647.7954774;"2022-12-07T23:59:59.999Z"
"2022-12-06T00:00:00.000Z";"2022-12-06T23:59:59.999Z";"2022-12-06T01:16:00.000Z";"2022-12-06T19:15:00.000Z";61.2596349669;62.2091666094;60.1497930894;61.1027714396;44233479.61915507;858757035.9148937;"2022-12-06T23:59:59.999Z"
"2022-12-05T00:00:00.000Z";"2022-12-05T23:59:59.999Z";"2022-12-05T08:28:00.000Z";"2022-12-05T19:34:00.000Z";61.1375067475;63.5595869048;61.0478989181;61.2576368628;57327835.38357613;859456233.3595273;"2022-12-05T23:59:59.999Z"
"2022-12-04T00:00:00.000Z";"2022-12-04T23:59:59.999Z";"2022-12-04T23:58:00.000Z";"2022-12-04T00:04:00.000Z";59.6056217855;61.1696108734;59.5761485579;61.1590802086;41553966.19880696;862433799.8790818;"2022-12-04T23:59:59.999Z"
"2022-12-03T00:00:00.000Z";"2022-12-03T23:59:59.999Z";"2022-12-03T00:09:00.000Z";"2022-12-03T22:46:00.000Z";62.3051401932;62.8081522442;59.5323668795;59.6106546406;49456621.046782576;840169944.926707;"2022-12-03T23:59:59.999Z"
"2022-12-02T00:00:00.000Z";"2022-12-02T23:59:59.999Z";"2022-12-02T21:04:00.000Z";"2022-12-02T02:17:00.000Z";60.4041200364;62.3874494004;59.6278849305;62.3063291046;61466551.71288341;878860252.2222526;"2022-12-02T23:59:59.999Z"
"2022-12-01T00:00:00.000Z";"2022-12-01T23:59:59.999Z";"2022-12-01T00:04:00.000Z";"2022-12-01T15:25:00.000Z";62.7013296915;62.7427811914;60.3985191252;60.3985191252;56909573.41772325;859728168.9483913;"2022-12-01T23:59:59.999Z"
"2022-11-30T00:00:00.000Z";"2022-11-30T23:59:59.999Z";"2022-11-30T21:02:00.000Z";"2022-11-30T00:01:00.000Z";59.6664760731;63.2683180828;59.6527601024;62.6998602014;84253730.47089331;892130377.5078744;"2022-11-30T23:59:59.999Z"
"2022-11-29T00:00:00.000Z";"2022-11-29T23:59:59.999Z";"2022-11-29T11:25:00.000Z";"2022-11-29T00:15:00.000Z";58.2662439486;60.0877897702;57.8113198857;59.6670419809;58707554.66284116;839308675.0394692;"2022-11-29T23:59:59.999Z"
"2022-11-28T00:00:00.000Z";"2022-11-28T23:59:59.999Z";"2022-11-28T00:59:00.000Z";"2022-11-28T16:22:00.000Z";59.3285526612;60.0072323274;56.5742036009;58.2640748958;72519549.67402859;819248944.6052307;"2022-11-28T23:59:59.999Z"
"2022-11-27T00:00:00.000Z";"2022-11-27T23:59:59.999Z";"2022-11-27T22:20:00.000Z";"2022-11-27T06:50:00.000Z";59.2188861573;60.8289288936;58.0588841363;59.3451794736;95816564.29838978;832569570.9952501;"2022-11-27T23:59:59.999Z"
"2022-11-26T00:00:00.000Z";"2022-11-26T23:59:59.999Z";"2022-11-26T17:16:00.000Z";"2022-11-26T00:00:00.000Z";56.6653857741;59.5582416995;56.6653857741;59.2291291989;77270331.38765672;834807502.2461609;"2022-11-26T23:59:59.999Z"
"2022-11-25T00:00:00.000Z";"2022-11-25T23:59:59.999Z";"2022-11-25T15:29:00.000Z";"2022-11-25T04:46:00.000Z";55.8736174172;57.5837299298;54.5914004553;56.6729231148;67967703.45804;799143235.777783;"2022-11-25T23:59:59.999Z"
"2022-11-24T00:00:00.000Z";"2022-11-24T23:59:59.999Z";"2022-11-24T02:12:00.000Z";"2022-11-24T10:52:00.000Z";56.0118438181;57.1628825435;55.3284731323;55.8849077682;61875991.078973256;786818861.3854569;"2022-11-24T23:59:59.999Z"
"2022-11-23T00:00:00.000Z";"2022-11-23T23:59:59.999Z";"2022-11-23T07:31:00.000Z";"2022-11-23T00:46:00.000Z";55.5717523964;56.747025888;55.007025594;56.0103980126;92580954.52536036;797561831.0788735;"2022-11-23T23:59:59.999Z"
"2022-11-22T00:00:00.000Z";"2022-11-22T23:59:59.999Z";"2022-11-22T23:31:00.000Z";"2022-11-22T18:04:00.000Z";54.5820379068;55.8753287353;49.2580549646;55.5610219589;218807558.44104618;788032304.433704;"2022-11-22T23:59:59.999Z"
"2022-11-21T00:00:00.000Z";"2022-11-21T23:59:59.999Z";"2022-11-21T14:28:00.000Z";"2022-11-21T19:47:00.000Z";54.3763652387;55.9538428445;53.1869155193;54.5885059711;77513151.44783236;762972505.7733606;"2022-11-21T23:59:59.999Z"
"2022-11-20T00:00:00.000Z";"2022-11-20T23:59:59.999Z";"2022-11-20T07:47:00.000Z";"2022-11-20T23:40:00.000Z";56.673639126;59.1635427592;54.2955592239;54.374789611;87251214.76264614;765231376.9744251;"2022-11-20T23:59:59.999Z"
"2022-11-19T00:00:00.000Z";"2022-11-19T23:59:59.999Z";"2022-11-19T22:40:00.000Z";"2022-11-19T05:26:00.000Z";56.4241879246;57.0454819837;55.2360018619;56.6654669325;41077460.763943516;798674173.704365;"2022-11-19T23:59:59.999Z"
"2022-11-18T00:00:00.000Z";"2022-11-18T23:59:59.999Z";"2022-11-18T03:04:00.000Z";"2022-11-18T19:38:00.000Z";56.5396859524;58.9354767738;55.8007329666;56.4363795846;59675307.52226384;794104169.3883626;"2022-11-18T23:59:59.999Z"
"2022-11-17T00:00:00.000Z";"2022-11-17T23:59:59.999Z";"2022-11-17T15:26:00.000Z";"2022-11-17T04:11:00.000Z";56.1739601617;57.286674237;55.0904492454;56.5351972003;58972191.14960944;794283202.7894884;"2022-11-17T23:59:59.999Z"
"2022-11-16T00:00:00.000Z";"2022-11-16T23:59:59.999Z";"2022-11-16T02:38:00.000Z";"2022-11-16T16:06:00.000Z";58.9588217121;59.6841677576;55.269274602;56.1633733109;79820120.06065248;794255731.4089932;"2022-11-16T23:59:59.999Z"
"2022-11-15T00:00:00.000Z";"2022-11-15T23:59:59.999Z";"2022-11-15T15:46:00.000Z";"2022-11-15T00:56:00.000Z";57.0561557421;60.4855473177;56.8266098719;58.9634092361;97369803.12854975;834010596.2077479;"2022-11-15T23:59:59.999Z"
"2022-11-14T00:00:00.000Z";"2022-11-14T23:59:59.999Z";"2022-11-14T13:31:00.000Z";"2022-11-14T04:47:00.000Z";54.9113621563;57.7631757851;52.2380103484;57.0366813765;117064626.93525647;803291389.7586579;"2022-11-14T23:59:59.999Z"
"2022-11-13T00:00:00.000Z";"2022-11-13T23:59:59.999Z";"2022-11-13T04:14:00.000Z";"2022-11-13T23:20:00.000Z";55.8587310608;58.1229268919;54.4436095593;54.9029125307;125105949.87469113;771167613.0256704;"2022-11-13T23:59:59.999Z"
"2022-11-12T00:00:00.000Z";"2022-11-12T23:59:59.999Z";"2022-11-12T00:03:00.000Z";"2022-11-12T05:56:00.000Z";61.6410842908;61.7115359841;55.5133004935;55.8535391857;175426049.70047247;786396166.2731014;"2022-11-12T23:59:59.999Z"
"2022-11-11T00:00:00.000Z";"2022-11-11T23:59:59.999Z";"2022-11-11T01:20:00.000Z";"2022-11-11T20:41:00.000Z";66.7590240297;67.3694439525;59.0551239023;61.6275483223;119622029.47319777;883840611.0692699;"2022-11-11T23:59:59.999Z"
"2022-11-10T00:00:00.000Z";"2022-11-10T23:59:59.999Z";"2022-11-10T15:26:00.000Z";"2022-11-10T00:05:00.000Z";58.1770947026;69.1807660319;57.5203671202;66.771399911;191779926.92297623;957205594.0960829;"2022-11-10T23:59:59.999Z"
"2022-11-09T00:00:00.000Z";"2022-11-09T23:59:59.999Z";"2022-11-09T00:34:00.000Z";"2022-11-09T23:38:00.000Z";71.6758374377;72.4182945379;57.4941612143;58.1682352631;216113983.59927714;814800249.707519;"2022-11-09T23:59:59.999Z"
"2022-11-08T00:00:00.000Z";"2022-11-08T23:59:59.999Z";"2022-11-08T02:31:00.000Z";"2022-11-08T19:35:00.000Z";87.2703471315;88.0100176826;68.5547791128;71.6560102765;300791888.4102313;1016226557.9765029;"2022-11-08T23:59:59.999Z"
"2022-11-07T00:00:00.000Z";"2022-11-07T23:59:59.999Z";"2022-11-07T20:13:00.000Z";"2022-11-07T08:02:00.000Z";87.3044365212;89.9912610557;85.0016780235;87.2992829548;173102864.353225;1241369915.265671;"2022-11-07T23:59:59.999Z"
"2022-11-06T00:00:00.000Z";"2022-11-06T23:59:59.999Z";"2022-11-06T00:01:00.000Z";"2022-11-06T23:59:00.000Z";96.3821175199;96.4559462537;87.3183233905;87.3183233905;163207975.9585608;1223803253.5223813;"2022-11-06T23:59:59.999Z"
"2022-11-05T00:00:00.000Z";"2022-11-05T23:59:59.999Z";"2022-11-05T15:41:00.000Z";"2022-11-05T03:31:00.000Z";94.7143730434;98.120615121;94.0719833847;96.3740128673;200218371.30873352;1358357189.0632079;"2022-11-05T23:59:59.999Z"
"2022-11-04T00:00:00.000Z";"2022-11-04T23:59:59.999Z";"2022-11-04T08:13:00.000Z";"2022-11-04T00:13:00.000Z";85.9174964551;98.9083218066;85.585389234;94.6992585186;288946380.6312592;1366509656.4191625;"2022-11-04T23:59:59.999Z"
"2022-11-03T00:00:00.000Z";"2022-11-03T23:59:59.999Z";"2022-11-03T10:07:00.000Z";"2022-11-03T00:10:00.000Z";81.9071809004;88.4340633678;81.5636333558;85.9246400354;132446940.25895816;1202991586.4697523;"2022-11-03T23:59:59.999Z"
