Date,Open,High,Low,Close,Adj Close,Volume
2022-10-06,1.297808,1.377567,1.269723,1.352620,1.352620,165551193
2022-10-07,1.352878,1.428401,1.332295,1.396423,1.396423,154331164
2022-10-08,1.396670,1.416254,1.375065,1.401142,1.401142,69340058
2022-10-09,1.401352,1.422031,1.359867,1.421044,1.421044,56437862
2022-10-10,1.421289,1.422726,1.285338,1.299635,1.299635,91329020
2022-10-11,1.299477,1.316760,1.247757,1.294979,1.294979,77519294
2022-10-12,1.295046,1.308637,1.210298,1.210298,1.210298,47020824
2022-10-13,1.209417,1.280969,1.126177,1.280969,1.280969,98491502
2022-10-14,1.280940,1.537153,1.280805,1.501927,1.501927,214660305
2022-10-15,1.502835,1.531075,1.442744,1.523832,1.523832,131040295
2022-10-16,1.523991,1.536431,1.460126,1.502545,1.502545,87427143
2022-10-17,1.502266,1.506883,1.409703,1.441874,1.441874,68300338
2022-10-18,1.442049,1.546832,1.415813,1.516255,1.516255,122557607
2022-10-19,1.516433,1.562783,1.482420,1.521944,1.521944,95489866
2022-10-20,1.521890,1.524432,1.396726,1.398865,1.398865,91060769
2022-10-21,1.398830,1.388191,1.328367,1.364991,1.364991,80532577
2022-10-22,1.364935,1.366179,1.314965,1.323813,1.323813,45528882
2022-10-23,1.323795,1.458008,1.282215,1.458300,1.458300,80877131
2022-10-24,1.457931,1.472368,1.420879,1.436499,1.436499,78479573
2022-10-25,1.436377,1.637042,1.419051,1.569757,1.569757,146970618
2022-10-26,1.569878,1.690751,1.564249,1.654400,1.654400,195027955
2022-10-27,1.653688,1.692272,1.615889,1.623969,1.623969,171426503
2022-10-28,1.623730,1.757019,1.602394,1.712598,1.712598,151913823
2022-10-29,1.712518,1.859837,1.657551,1.844125,1.844125,198387304
2022-10-30,1.843756,1.881492,1.681101,1.704953,1.704953,169740029
2022-10-31,1.705411,1.812492,1.615976,1.621636,1.621636,150544756
2022-11-01,1.620615,1.667469,1.590414,1.604266,1.604266,99861031
2022-11-02,1.604093,1.682698,1.524498,1.649848,1.649848,154692900
2022-11-03,1.650755,1.854113,1.640896,1.786528,1.786528,174149799
2022-11-04,1.786296,2.070336,1.737576,1.977257,1.977257,241629518
2022-11-05,1.976989,2.008072,1.810608,1.819460,1.819460,157159707
2022-11-06,1.819408,1.887267,1.732561,1.732561,1.732561,113135947
2022-11-07,1.732736,1.909090,1.682636,1.730327,1.730327,183326494
2022-11-08,1.729890,1.819107,1.221579,1.374981,1.374981,319636234
2022-11-09,1.375439,1.399003,1.015082,1.017594,1.017594,187379037
2022-11-10,1.016681,1.270384,1.008005,1.215514,1.215514,161790259
2022-11-11,1.215180,1.295608,1.131743,1.207855,1.207855,118076560
2022-11-12,1.207666,1.210731,1.077060,1.127304,1.127304,68035155
2022-11-13,1.127225,1.232121,1.118640,1.206852,1.206852,119323111
2022-11-14,1.206662,1.280985,1.114667,1.216644,1.216644,115714999
2022-11-15,1.216974,1.318423,1.203634,1.267504,1.267504,83476191
2022-11-16,1.267449,1.318237,1.223060,1.254261,1.254261,69298026
2022-11-17,1.254206,1.271287,1.186247,1.188038,1.188038,47854714
2022-11-18,1.188244,1.210417,1.158633,1.176039,1.176039,37760698
2022-11-19,1.175875,1.186952,1.130219,1.175263,1.175263,35674148
2022-11-20,1.175270,1.199813,1.109091,1.132128,1.132128,42022602
2022-11-21,1.131997,1.162144,1.061450,1.090911,1.090911,60890157
2022-11-22,1.090820,1.150514,1.058984,1.137313,1.137313,53074778
2022-11-23,1.137741,1.182505,1.127104,1.156505,1.156505,50512261
2022-11-24,1.156663,1.177821,1.116908,1.122519,1.122519,38724182
2022-11-25,1.122285,1.139068,1.099325,1.125243,1.125243,37176188
2022-11-26,1.125338,1.167616,1.122498,1.142757,1.142757,45441119
2022-11-27,1.142847,1.258606,1.138876,1.225685,1.225685,89235645
2022-11-28,1.225482,1.313928,1.189946,1.291646,1.291646,134482771
2022-11-29,1.291663,1.363975,1.257610,1.345047,1.345047,95561408
2022-11-30,1.345069,1.417215,1.341385,1.410501,1.410501,81883383
2022-12-01,1.410232,1.410232,1.298294,1.313271,1.313271,58979782
2022-12-02,1.313504,1.322887,1.266659,1.311500,1.311500,61553396
2022-12-03,1.311399,1.338546,1.256317,1.258601,1.258601,56187532
2022-12-04,1.258559,1.285553,1.258559,1.282495,1.282495,31787760
2022-12-05,1.282509,1.325746,1.277722,1.315039,1.315039,47775872
2022-12-06,1.315070,1.353929,1.189206,1.209226,1.209226,120264637
2022-12-07,1.209318,1.219200,1.100207,1.106675,1.106675,84317496
2022-12-08,1.106744,1.130365,1.084519,1.124695,1.124695,52902099
2022-12-09,1.124699,1.142785,1.099253,1.121706,1.121706,53483592
2022-12-10,1.121670,1.135257,1.108004,1.112449,1.112449,29368988
2022-12-11,1.112572,1.129334,1.074361,1.086673,1.086673,40586064
2022-12-12,1.086453,1.087147,1.047710,1.079589,1.079589,54560840
2022-12-13,1.079519,1.095765,1.045281,1.091573,1.091573,58774510
2022-12-14,1.091740,1.094988,1.047495,1.048744,1.048744,53047814
2022-12-15,1.048667,1.062429,1.033271,1.057864,1.057864,41155668
2022-12-16,1.058063,1.064855,0.920515,0.924703,0.924703,54700191
2022-12-17,0.924694,0.963432,0.906435,0.963272,0.963272,38461895
2022-12-18,0.963264,0.963264,0.945660,0.949360,0.949360,23488229
2022-12-19,0.949470,0.958524,0.864268,0.871487,0.871487,42615156
2022-12-20,0.871401,0.925425,0.870039,0.906333,0.906333,35609482
2022-12-21,0.906155,0.907009,0.873003,0.878171,0.878171,32282201
2022-12-22,0.878476,0.894026,0.858017,0.894010,0.894010,32161620
2022-12-23,0.894055,0.903040,0.878177,0.879932,0.879932,27701509
2022-12-24,0.879947,0.889150,0.879090,0.881937,0.881937,19559966
2022-12-25,0.881978,0.887711,0.860027,0.878689,0.878689,23994916
2022-12-26,0.878837,0.925985,0.875803,0.925957,0.925957,30036641
2022-12-27,0.925713,0.956153,0.915627,0.925049,0.925049,49319220
2022-12-28,0.925115,0.927653,0.890739,0.897937,0.897937,47504303
2022-12-29,0.897940,0.921725,0.863030,0.882629,0.882629,37096875
2022-12-30,0.882569,0.889240,0.854736,0.858552,0.858552,32302508
2022-12-31,0.858908,0.877315,0.848066,0.861284,0.861284,28191131
2023-01-01,0.861264,0.881212,0.853761,0.877972,0.877972,23127649
2023-01-02,0.878002,0.908147,0.863604,0.896852,0.896852,36626628
2023-01-03,0.896915,0.920584,0.900805,0.914329,0.914329,33404136
2023-01-04,0.914325,0.955929,0.913234,0.934230,0.934230,36745224
2023-01-05,0.934209,0.949431,0.920706,0.935439,0.935439,39524006
2023-01-06,0.935542,0.980444,0.916210,0.979029,0.979029,39766997
2023-01-07,0.979118,1.002583,0.965946,1.002305,1.002305,37638563
2023-01-08,1.001993,1.020294,0.982438,1.019076,1.019076,51794118
2023-01-09,1.019582,1.062046,1.010627,1.010627,1.010627,60778349
2023-01-10,1.009823,1.059962,0.999874,1.041387,1.041387,63484530
2023-01-11,1.041392,1.044819,0.979574,1.016880,1.016880,47014612
2023-01-12,1.038149,1.048792,0.993720,1.047606,1.047606,76232379
2023-01-13,1.047710,1.123097,1.021007,1.115076,1.115076,98379147
2023-01-14,1.114875,1.214015,1.110944,1.147719,1.147719,149956813
2023-01-15,1.148009,1.220231,1.121309,1.189981,1.189981,92610908
2023-01-16,1.189872,1.222732,1.115139,1.158194,1.158194,85616479
2023-01-17,1.158284,1.186342,1.141088,1.142110,1.142110,50596474
2023-01-18,1.142016,1.205581,1.062952,1.093691,1.093691,83306112
2023-01-19,1.093096,1.110986,1.065233,1.101353,1.101353,43201928
2023-01-20,1.101188,1.205253,1.081809,1.202694,1.202694,58567207
2023-01-21,1.202722,1.242375,1.187368,1.199821,1.199821,80052953
2023-01-22,1.199257,1.293843,1.179941,1.230473,1.230473,84513973
2023-01-23,1.230120,1.262419,1.221410,1.231499,1.231499,57033897
2023-01-24,1.230962,1.262773,1.133724,1.139863,1.139863,55316501
2023-01-25,1.139850,1.209076,1.123101,1.189429,1.189429,57915212
2023-01-26,1.189232,1.221402,1.182262,1.212090,1.212090,58838599
2023-01-27,1.212100,1.247333,1.172029,1.238883,1.238883,50963451
2023-01-28,1.238944,1.250362,1.179755,1.186676,1.186676,36191618
2023-01-29,1.186676,1.253969,1.176874,1.244163,1.244163,39612348
2023-01-30,1.244198,1.251652,1.130385,1.147135,1.147135,53439728
2023-01-31,1.147235,1.174907,1.142686,1.163975,1.163975,35148881
2023-02-01,1.163922,1.195408,1.095730,1.184355,1.184355,54881499
2023-02-02,1.184330,1.465914,1.183316,1.388792,1.388792,159404027
2023-02-03,1.388578,1.500053,1.352404,1.439429,1.439429,128487808
2023-02-04,1.439190,1.458006,1.390750,1.390750,1.390750,58450771
2023-02-05,1.390708,1.414236,1.312587,1.327812,1.327812,59388977
2023-02-06,1.327678,1.438870,1.301392,1.337207,1.337207,73118758
2023-02-07,1.337309,1.401134,1.336796,1.400335,1.400335,74023413
2023-02-08,1.400458,1.437234,1.294208,1.343440,1.343440,68345268
2023-02-09,1.343635,1.367472,1.154551,1.173026,1.173026,74859830
2023-02-10,1.172857,1.225736,1.158437,1.212823,1.212823,65340288
2023-02-11,1.212858,1.237273,1.190007,1.230062,1.230062,34129707
2023-02-12,1.230014,1.234291,1.173325,1.186373,1.186373,35834888
2023-02-13,1.186238,1.198302,1.139491,1.195102,1.195102,55623108
2023-02-14,1.195210,1.228797,1.171465,1.217332,1.217332,44012319
2023-02-15,1.217286,1.324924,1.199854,1.324388,1.324388,63449272
2023-02-16,1.324637,1.342272,1.241227,1.241686,1.241686,63988585
2023-02-17,1.241581,1.334039,1.238266,1.317751,1.317751,50658893
2023-02-18,1.317795,1.363211,1.310807,1.339260,1.339260,56036645
2023-02-19,1.339105,1.405196,1.328695,1.329801,1.329801,61578086
2023-02-20,1.330324,1.409800,1.304553,1.408457,1.408457,60336638
2023-02-21,1.408330,1.417488,1.320868,1.357747,1.357747,58787636
2023-02-22,1.358036,1.373350,1.264737,1.316698,1.316698,55018894
2023-02-23,1.316699,1.396690,1.313203,1.389913,1.389913,66027869
2023-02-24,1.390192,1.423723,1.274080,1.283373,1.283373,72575066
2023-02-25,1.283604,1.303626,1.216677,1.247978,1.247978,39950621
2023-02-26,1.247676,1.275505,1.241534,1.274239,1.274239,30568645
2023-02-27,1.274222,1.284372,1.207752,1.226582,1.226582,41682206
2023-02-28,1.226619,1.257549,1.195582,1.206287,1.206287,40983944
2023-03-01,1.206324,1.275800,1.201776,1.274825,1.274825,38411642
2023-03-02,1.274811,1.280241,1.221477,1.238794,1.238794,39329366
2023-03-03,1.238912,1.239630,1.121879,1.162263,1.162263,48116393
2023-03-04,1.162342,1.171360,1.104700,1.128444,1.128444,30654675
2023-03-05,1.128365,1.153077,1.121727,1.132028,1.132028,25104234
2023-03-06,1.132005,1.144014,1.104838,1.137961,1.137961,31434333
2023-03-07,1.137936,1.154516,1.100955,1.127642,1.127642,33186281
2023-03-08,1.127540,1.134323,1.059670,1.059160,1.059160,33013868
2023-03-09,1.059118,1.101667,0.983938,0.999639,0.999639,43174030
2023-03-10,1.059118,1.101563,0.984109,0.999639,0.999639,43174030
2023-03-11,0.999664,1.026804,0.949206,1.021095,1.021095,58018643
2023-03-12,1.021196,1.037439,0.974043,1.015234,1.015234,54956130
2023-03-13,1.014956,1.100656,0.998999,1.094291,1.094291,66443384
2023-03-14,1.094469,1.183393,1.049116,1.147552,1.147552,92098604
2023-03-15,1.147575,1.199281,1.112855,1.166094,1.166094,78668783
2023-03-16,1.166215,1.188425,1.055097,1.066000,1.066000,70260198
2023-03-17,1.066185,1.105446,1.053902,1.100318,1.100318,48268843
2023-03-18,1.100316,1.166556,1.087886,1.166556,1.166556,52362301
2023-03-19,1.166776,1.196703,1.114475,1.115213,1.115213,48743599
2023-03-20,1.115420,1.180815,1.115420,1.151175,1.151175,33058481
2023-03-21,1.151170,1.169011,1.078350,1.084382,1.084382,40798677
2023-03-22,1.084707,1.130218,1.059018,1.088795,1.088795,56088703
2023-03-23,1.088759,1.092267,0.959426,0.967795,0.967795,75831591
2023-03-24,0.967822,1.014908,0.965080,0.995013,0.995013,61673009
2023-03-25,0.995017,1.001130,0.947727,0.957875,0.957875,59397624
2023-03-26,0.957870,0.964780,0.931148,0.946130,0.946130,54292580
2023-03-27,0.946135,0.982186,0.940123,0.979191,0.979191,36993644
2023-03-28,0.979166,0.985605,0.909328,0.932488,0.932488,48187971
2023-03-29,0.932449,0.968213,0.919567,0.968245,0.968245,34959618
2023-03-30,0.968180,1.004618,0.966502,0.997696,0.997696,46811462
2023-03-31,0.997665,1.012621,0.960667,0.987716,0.987716,37601278
2023-04-01,0.987795,1.017395,0.974871,1.014121,1.014121,32787635
2023-04-02,1.014061,1.027858,0.994137,0.994895,0.994895,22634647
2023-04-03,1.005088,1.016314,0.967074,0.979231,0.979231,26103312
2023-04-04,0.979185,1.008712,0.952512,0.993484,0.993484,33732974
2023-04-05,0.993646,1.053302,0.988396,1.037593,1.037593,39077392
2023-04-06,1.037617,1.057461,1.025700,1.038234,1.038234,26850594
2023-04-07,1.038248,1.046178,1.021834,1.045388,1.045388,26385072
2023-04-08,1.045565,1.048688,1.013162,1.008820,1.008820,27516377
2023-04-09,1.008807,1.028723,0.993544,1.002278,1.002278,27117751
2023-04-10,1.002329,1.028667,0.969402,1.020320,1.020320,35501082
2023-04-11,1.020214,1.058221,1.010766,1.053943,1.053943,30963275
2023-04-12,1.054019,1.060960,1.039769,1.043179,1.043179,29068734
2023-04-13,1.043229,1.048169,1.004572,1.018210,1.018210,28244206
2023-04-14,1.021835,1.058140,1.013741,1.058140,1.058140,28102486
2023-04-15,1.058255,1.082163,1.049182,1.069027,1.069027,41310079
2023-04-16,1.069070,1.072777,1.054337,1.063437,1.063437,25356851
2023-04-17,1.063371,1.103481,1.050258,1.091267,1.091267,26102954
2023-04-18,1.091303,1.091874,1.063356,1.066895,1.066895,30681108
2023-04-19,1.067105,1.112075,1.063109,1.100434,1.100434,29881513
2023-04-20,1.100433,1.101217,0.994427,1.005984,1.005984,45869459
2023-04-21,1.006072,1.012176,0.963973,0.976443,0.976443,38548260
2023-04-22,0.976470,0.984140,0.917040,0.925631,0.925631,21495142
2023-04-23,0.925605,0.948172,0.922655,0.946607,0.946607,15015788
2023-04-24,0.946662,0.956063,0.922193,0.951035,0.951035,18050925
2023-04-25,0.951052,0.959470,0.936141,0.946663,0.946663,19615271
2023-04-26,0.946717,0.971500,0.928278,0.970233,0.970233,21366856
2023-04-27,0.970362,0.996011,0.899815,0.932719,0.932719,35168859
2023-04-28,0.932781,0.967376,0.928937,0.957868,0.957868,24524101
2023-04-29,0.957785,0.959956,0.933520,0.941954,0.941954,14926329
2023-04-30,0.941953,0.952660,0.935507,0.948121,0.948121,13391494
2023-05-01,0.948153,0.948646,0.923585,0.926747,0.926747,19227927
2023-05-02,0.926718,0.928673,0.905728,0.919597,0.919597,17854181
2023-05-03,0.919600,0.932260,0.914302,0.922298,0.922298,13856677
2023-05-04,0.922135,0.945991,0.903374,0.942288,0.942288,16989903
2023-05-05,0.942429,0.942867,0.926746,0.934362,0.934362,11134759
2023-05-06,0.934370,0.958039,0.927726,0.934692,0.934692,18842750
2023-05-07,0.934711,0.937405,0.883289,0.890185,0.890185,20104426
2023-05-08,0.890077,0.899861,0.900488,0.900842,0.900842,11370915
2023-05-09,0.900729,0.902758,0.812270,0.822548,0.822548,30562605
2023-05-10,0.822577,0.826362,0.804690,0.815903,0.815903,18869519
2023-05-11,0.815878,0.833772,0.792475,0.833022,0.833022,24127458
2023-05-12,0.833077,0.833859,0.791030,0.801303,0.801303,16512055
2023-05-13,0.801219,0.810754,0.780057,0.810716,0.810716,16847963
2023-05-14,0.810763,0.813939,0.800655,0.809245,0.809245,10957233
2023-05-15,0.809244,0.822236,0.803959,0.825679,0.825679,10724081
2023-05-16,0.825689,0.838974,0.817436,0.820317,0.820317,16015440
2023-05-17,0.820243,0.827819,0.812398,0.825637,0.825637,18620959
2023-05-18,0.825634,0.854207,0.820181,0.853519,0.853519,16834406
2023-05-19,0.853517,0.854890,0.819200,0.841165,0.841165,16821127
2023-05-20,0.840890,0.841763,0.830608,0.831817,0.831817,11524123
2023-05-21,0.831941,0.838338,0.823543,0.832642,0.832642,9067102
2023-05-22,0.832512,0.836857,0.813251,0.813125,0.813125,9901947
2023-05-23,0.813154,0.832006,0.803676,0.828942,0.828942,12579370
2023-05-24,0.828930,0.845965,0.828027,0.834823,0.834823,12336852
2023-05-25,0.834755,0.835016,0.796306,0.805359,0.805359,15204565
2023-05-26,0.805246,0.805246,0.789743,0.794206,0.794206,14080343
2023-05-27,0.794254,0.795228,0.772581,0.784041,0.784041,16326136
2023-05-28,0.783934,0.789647,0.776138,0.785409,0.785409,9683888
2023-05-29,0.785381,0.836596,0.782734,0.825545,0.825545,14191395
2023-05-30,0.825496,0.825677,0.802932,0.812624,0.812624,15404680
2023-05-31,0.812616,0.823452,0.803162,0.811474,0.811474,13996082
2023-06-01,0.811485,0.812394,0.776733,0.785237,0.785237,17037468
2023-06-02,0.785203,0.793425,0.777790,0.776366,0.776366,16056051
2023-06-03,0.776367,0.800985,0.771759,0.798420,0.798420,13562369
2023-06-04,0.798401,0.801594,0.792213,0.793536,0.793536,9359396
2023-06-05,0.793562,0.811515,0.790085,0.801404,0.801404,11962656
2023-06-06,0.801717,0.802412,0.706294,0.710481,0.710481,27157758
2023-06-07,0.710471,0.719745,0.690331,0.717346,0.717346,19973787
2023-06-08,0.717361,0.717403,0.670241,0.677914,0.677914,16483924
2023-06-09,0.677905,0.701842,0.671139,0.692101,0.692101,12167388
2023-06-10,0.692075,0.701709,0.680987,0.695971,0.695971,11464836
2023-06-11,0.695974,0.695974,0.508926,0.544620,0.544620,48532107
2023-06-12,0.544520,0.544520,0.525374,0.527788,0.527788,14406291
2023-06-13,0.527835,0.532617,0.512056,0.530152,0.530152,13298175
2023-06-14,0.530162,0.541718,0.525913,0.532801,0.532801,11309217
2023-06-15,0.532800,0.547076,0.507950,0.513091,0.513091,12537429
2023-06-16,0.513084,0.541040,0.512027,0.538217,0.538217,11951508
2023-06-17,0.538190,0.558254,0.532078,0.548771,0.548771,11972339
2023-06-18,0.548792,0.567488,0.546067,0.547600,0.547600,12081193
2023-06-19,0.547573,0.552595,0.539747,0.543725,0.543725,10519028
2023-06-20,0.543799,0.550630,0.536117,0.545771,0.545771,10419988
2023-06-21,0.545754,0.567612,0.531646,0.567262,0.567262,12856516
2023-06-22,0.567318,0.587007,0.567203,0.581679,0.581679,16288062
2023-06-23,0.581688,0.600459,0.581750,0.585872,0.585872,14650252
2023-06-24,0.585929,0.626616,0.585789,0.622081,0.622081,17571135
2023-06-25,0.622114,0.634118,0.608550,0.618190,0.618190,15141427
2023-06-26,0.618150,0.675698,0.617480,0.641356,0.641356,28842222
2023-06-27,0.641292,0.641510,0.613540,0.616946,0.616946,17606096
2023-06-28,0.616964,0.632664,0.612108,0.620617,0.620617,11458923
2023-06-29,0.620727,0.621332,0.564685,0.575325,0.575325,16154731
2023-06-30,0.575284,0.601770,0.573659,0.597691,0.597691,11621225
2023-07-01,0.597664,0.634385,0.589512,0.630694,0.630694,28497522
2023-07-02,0.630739,0.635892,0.609806,0.631635,0.631635,19009668
2023-07-03,0.631720,0.634826,0.611444,0.634799,0.634799,14601722
2023-07-04,0.634830,0.652729,0.632677,0.643995,0.643995,16271374
2023-07-05,0.644195,0.647648,0.631005,0.637731,0.637731,13434680
2023-07-06,0.637735,0.666967,0.620621,0.625267,0.625267,19953471
2023-07-07,0.625219,0.654868,0.595545,0.595545,0.595545,17353087
2023-07-08,0.595558,0.601110,0.589984,0.591656,0.591656,11533482
2023-07-09,0.591678,0.595779,0.569829,0.579343,0.579343,10704580
2023-07-10,0.579331,0.588097,0.577544,0.578205,0.578205,8776546
2023-07-11,0.578213,0.587438,0.559670,0.575317,0.575317,12801373
2023-07-12,0.575337,0.579440,0.571481,0.578380,0.578380,9189084
2023-07-13,0.578369,0.590259,0.561434,0.569146,0.569146,11082333
2023-07-14,0.569118,0.634497,0.561174,0.634457,0.634457,23135438
2023-07-15,0.634569,0.645286,0.595188,0.609221,0.609221,26790230
2023-07-16,0.609395,0.615624,0.598923,0.603230,0.603230,13945172
2023-07-17,0.603171,0.633709,0.594068,0.606199,0.606199,23094511
2023-07-18,0.606315,0.720743,0.605899,0.660335,0.660335,106891771
2023-07-19,0.660264,0.675842,0.631898,0.641625,0.641625,40354207
2023-07-20,0.641789,0.660076,0.627577,0.631003,0.631003,22069085
2023-07-21,0.630982,0.668620,0.628037,0.661544,0.661544,31820203
2023-07-22,0.661536,0.676403,0.648564,0.648768,0.648768,23490606
2023-07-23,0.648756,0.650390,0.620773,0.622793,0.622793,18098254
2023-07-24,0.622738,0.641590,0.621595,0.632175,0.632175,14902899
2023-07-25,0.632145,0.635275,0.594626,0.598894,0.598894,21708816
2023-07-26,0.598898,0.602862,0.592570,0.593040,0.593040,14863103
2023-07-27,0.592953,0.601367,0.585243,0.593747,0.593747,14353358
2023-07-28,0.593760,0.606768,0.595893,0.597469,0.597469,16626348
2023-07-29,0.597453,0.602842,0.591277,0.602061,0.602061,11905605
2023-07-30,0.602036,0.620668,0.598905,0.620443,0.620443,12281193
2023-07-31,0.620412,0.638970,0.603194,0.609726,0.609726,23796609
2023-08-01,0.609711,0.642654,0.607476,0.622900,0.622900,26887505
2023-08-02,0.622941,0.656665,0.603344,0.656599,0.656599,23703809
2023-08-03,0.656833,0.679614,0.648256,0.654109,0.654109,34650614
2023-08-04,0.654125,0.665827,0.635074,0.640125,0.640125,16521384
2023-08-05,0.640108,0.639575,0.623829,0.630500,0.630500,13245224
2023-08-06,0.630497,0.633075,0.613969,0.614286,0.614286,17904777
2023-08-07,0.614282,0.627864,0.611436,0.622782,0.622782,13396280
2023-08-08,0.622775,0.647642,0.619087,0.645376,0.645376,29860272
2023-08-09,0.645402,0.669059,0.638029,0.659465,0.659465,29542464
2023-08-10,0.659446,0.663210,0.641561,0.652141,0.652141,16683497
2023-08-11,0.652118,0.662357,0.642193,0.650156,0.650156,22939470
2023-08-12,0.650139,0.655572,0.642223,0.654240,0.654240,14069845
2023-08-13,0.654220,0.693675,0.650087,0.689685,0.689685,20766656
2023-08-14,0.689638,0.698912,0.670585,0.675624,0.675624,16425720
2023-08-15,0.675554,0.731298,0.673024,0.710555,0.710555,34452423
2023-08-16,0.710493,0.718430,0.661374,0.669028,0.669028,28564093
2023-08-17,0.669103,0.671734,0.614669,0.622942,0.622942,27818189
2023-08-18,0.622906,0.629793,0.530664,0.555345,0.555345,30086896
2023-08-19,0.555382,0.556967,0.528078,0.531334,0.531334,28788412
2023-08-20,0.531350,0.547907,0.527395,0.543076,0.543076,14547468
2023-08-21,0.543132,0.547412,0.532698,0.540406,0.540406,15877862
2023-08-22,0.540404,0.541413,0.518526,0.528929,0.528929,17581542
2023-08-23,0.528889,0.536532,0.517755,0.535681,0.535681,16741096
2023-08-24,0.535698,0.550336,0.531529,0.545705,0.545705,13622902
2023-08-25,0.545717,0.546757,0.524200,0.531379,0.531379,14254535
2023-08-26,0.531361,0.541504,0.522641,0.541144,0.541144,14211355
2023-08-27,0.541135,0.549708,0.536918,0.548791,0.548791,10073237
2023-08-28,0.548803,0.553115,0.546594,0.548618,0.548618,9786390
2023-08-29,0.548598,0.559028,0.540531,0.554511,0.554511,14058307
2023-08-30,0.554501,0.580246,0.535604,0.570923,0.570923,17685423
2023-08-31,0.570868,0.572808,0.549497,0.559764,0.559764,10023269
2023-09-01,0.559756,0.565295,0.543850,0.545517,0.545517,11887065
2023-09-02,0.545581,0.549468,0.525661,0.529954,0.529954,10068469
2023-09-03,0.529964,0.531963,0.523828,0.527475,0.527475,8506799
2023-09-04,0.527504,0.531302,0.520956,0.528908,0.528908,6747532
2023-09-05,0.528904,0.541844,0.520584,0.527613,0.527613,7245847
2023-09-06,0.549955,0.559943,0.544694,0.554427,0.554427,10211666
